,timestamp,price,signal,position,trade,price_change,pnl,equity,drawdown
41,2024-01-07 20:00:00,43903.64941542597,1,1,0.0,-0.00800489916298286,-0.00800489916298286,0.038245741478292,-0.019494679882898394
42,2024-01-08 00:00:00,43538.1962845,-1,-1,2.0,-0.008323980712126477,-0.009523980712126477,0.028721760766165526,-0.02901866059502487
43,2024-01-08 04:00:00,43982.35245538314,-1,-1,0.0,0.010201528974255192,-0.010201528974255192,0.018520231791910334,-0.03922018956928006
44,2024-01-08 08:00:00,44425.8253165962,-1,-1,0.0,0.010082972748284291,-0.010082972748284291,0.008437259043626043,-0.049303162317564354
45,2024-01-08 12:00:00,45012.08867526097,-1,-1,0.0,0.013196453965386601,-0.013196453965386601,-0.004759194921760558,-0.062499616282950955
46,2024-01-08 16:00:00,47010.76521483919,1,1,2.0,0.04440310588556873,-0.04560310588556873,-0.050362300807329285,-0.10810272216851968
47,2024-01-08 20:00:00,46944.001216868666,1,1,0.0,-0.0014201853057573821,-0.0014201853057573821,-0.05178248611308667,-0.10952290747427706
48,2024-01-09 00:00:00,46944.1200404182,1,1,0.0,2.531176432674087e-06,2.531176432674087e-06,-0.051779954936653994,-0.10952037629784439
49,2024-01-09 04:00:00,46882.60990702205,1,1,0.0,-0.0013102840854869457,-0.0013102840854869457,-0.05309023902214094,-0.11083066038333134
50,2024-01-09 08:00:00,46613.99686846167,1,1,0.0,-0.005729481338455744,-0.005729481338455744,-0.05881972036059668,-0.11656014172178708
51,2024-01-09 12:00:00,46874.50133333913,1,1,0.0,0.0055885459814264404,0.0055885459814264404,-0.05323117437917024,-0.11097159574036064
52,2024-01-09 16:00:00,46850.93560285448,-1,-1,2.0,-0.0005027409319422471,-0.001702740931942247,-0.05493391531111249,-0.1126743366723029
53,2024-01-09 20:00:00,46088.418790322816,-1,-1,0.0,-0.016275380688133056,0.016275380688133056,-0.03865853462297943,-0.09639895598416984
54,2024-01-10 00:00:00,46129.15657965188,-1,-1,0.0,0.000883905119730688,-0.000883905119730688,-0.03954243974271012,-0.09728286110390053
55,2024-01-10 04:00:00,45814.36078407754,-1,-1,0.0,-0.0068242261275854865,0.0068242261275854865,-0.032718213615124635,-0.09045863497631504
56,2024-01-10 08:00:00,45355.75828307795,-1,-1,0.0,-0.010010016360611718,0.010010016360611718,-0.022708197254512917,-0.08044861861570332
57,2024-01-10 12:00:00,45235.46059284745,-1,-1,0.0,-0.002652313505149495,0.002652313505149495,-0.020055883749363422,-0.07779630511055383
58,2024-01-10 16:00:00,46461.09350044106,-1,-1,0.0,0.027094515929111607,-0.027094515929111607,-0.04715039967847503,-0.10489082103966543
59,2024-01-10 20:00:00,46608.18980758818,0,0,1.0,0.0031660104415263124,-0.0037660104415263122,-0.05091641012000134,-0.10865683148119173
60,2024-01-11 00:00:00,46453.91145669652,0,0,0.0,-0.0033101124829899575,-0.0,-0.05091641012000134,-0.10865683148119173
61,2024-01-11 04:00:00,46076.59382329906,0,0,0.0,-0.008122408244334633,-0.0,-0.05091641012000134,-0.10865683148119173
62,2024-01-11 08:00:00,47069.86912823057,0,0,0.0,0.021557047136354424,0.0,-0.05091641012000134,-0.10865683148119173
63,2024-01-11 12:00:00,46633.03820590193,0,0,0.0,-0.009280478795014258,-0.0,-0.05091641012000134,-0.10865683148119173
64,2024-01-11 16:00:00,46637.941380821314,0,0,0.0,0.00010514380164838855,0.0,-0.05091641012000134,-0.10865683148119173
65,2024-01-11 20:00:00,46393.10014658561,0,0,0.0,-0.00524982936610463,-0.0,-0.05091641012000134,-0.10865683148119173
66,2024-01-12 00:00:00,46129.10490466412,0,0,0.0,-0.005690398811188713,-0.0,-0.05091641012000134,-0.10865683148119173
67,2024-01-12 04:00:00,45955.6759611106,0,0,0.0,-0.0037596425057877525,-0.0,-0.05091641012000134,-0.10865683148119173
68,2024-01-12 08:00:00,45990.85331314745,0,0,0.0,0.0007654626180804147,0.0,-0.05091641012000134,-0.10865683148119173
69,2024-01-12 12:00:00,44432.13411150424,0,0,0.0,-0.03389193914342126,-0.0,-0.05091641012000134,-0.10865683148119173
70,2024-01-12 16:00:00,43463.217220055856,0,0,0.0,-0.021806670123403205,-0.0,-0.05091641012000134,-0.10865683148119173
71,2024-01-12 20:00:00,42897.85848045561,0,0,0.0,-0.013007751744143037,-0.0,-0.05091641012000134,-0.10865683148119173
72,2024-01-13 00:00:00,42612.54213282036,0,0,0.0,-0.006651062727647372,-0.0,-0.05091641012000134,-0.10865683148119173
73,2024-01-13 04:00:00,43106.419983465086,0,0,0.0,0.011589964501656391,0.0,-0.05091641012000134,-0.10865683148119173
74,2024-01-13 08:00:00,42604.57124399499,0,0,0.0,-0.011642088108049675,-0.0,-0.05091641012000134,-0.10865683148119173
75,2024-01-13 12:00:00,43073.15134659013,0,0,0.0,0.010998352733362582,0.0,-0.05091641012000134,-0.10865683148119173
76,2024-01-13 16:00:00,42870.75477954057,-1,-1,1.0,-0.004698903161762358,-0.0006,-0.05151641012000134,-0.10925683148119174
77,2024-01-13 20:00:00,42838.73596987404,-1,-1,0.0,-0.0007468683448934588,0.0007468683448934588,-0.05076954177510788,-0.10850996313629828
78,2024-01-14 00:00:00,42697.811935677,-1,-1,0.0,-0.003289640345507605,0.003289640345507605,-0.04747990142960028,-0.10522032279079067
79,2024-01-14 04:00:00,42977.06311588841,-1,-1,0.0,0.006540175422387051,-0.006540175422387051,-0.05402007685198733,-0.11176049821317773
80,2024-01-14 08:00:00,42802.68338906124,-1,-1,0.0,-0.004057506823045509,0.004057506823045509,-0.04996257002894182,-0.10770299139013222
81,2024-01-14 12:00:00,42913.72900409585,-1,-1,0.0,0.002594361059685024,-0.002594361059685024,-0.05255693108862684,-0.11029735244981724
82,2024-01-14 16:00:00,42692.16703414117,-1,-1,0.0,-0.005162962415443673,0.005162962415443673,-0.04739396867318317,-0.10513439003437357
83,2024-01-14 20:00:00,41769.43933665277,-1,-1,0.0,-0.021613512772740817,0.021613512772740817,-0.025780455900442353,-0.08352087726163275
84,2024-01-15 00:00:00,42543.095704804655,-1,-1,0.0,0.01852206734010431,-0.01852206734010431,-0.04430252324054666,-0.10204294460173706
85,2024-01-15 04:00:00,42728.41093565325,-1,-1,0.0,0.004355941376115391,-0.004355941376115391,-0.04865846461666205,-0.10639888597785245
86,2024-01-15 08:00:00,42675.91329806527,-1,-1,0.0,-0.001228635384242005,0.001228635384242005,-0.04742982923242005,-0.10517025059361045
87,2024-01-15 12:00:00,42186.530352979535,-1,-1,0.0,-0.011467427578355394,0.011467427578355394,-0.035962401654064655,-0.09370282301525505
88,2024-01-15 16:00:00,42934.83884830908,-1,-1,0.0,0.017738090548532037,-0.017738090548532037,-0.05370049220259669,-0.11144091356378709
89,2024-01-15 20:00:00,42582.921531398526,-1,-1,0.0,-0.008196544492781177,0.008196544492781177,-0.045503947709815515,-0.10324436907100591
90,2024-01-16 00:00:00,42852.8779929071,-1,-1,0.0,0.0063395476825027774,-0.0063395476825027774,-0.05184349539231829,-0.10958391675350869
91,2024-01-16 04:00:00,42717.714580735126,-1,-1,0.0,-0.003154126828875947,0.003154126828875947,-0.048689368563442345,-0.10642978992463274
92,2024-01-16 08:00:00,42843.406564519806,-1,-1,0.0,0.002942385495533051,-0.002942385495533051,-0.051631754058975396,-0.1093721754201658
93,2024-01-16 12:00:00,43190.858323007706,-1,-1,0.0,0.008109807000632685,-0.008109807000632685,-0.05974156105960808,-0.11748198242079848
94,2024-01-16 16:00:00,43140.07510941273,-1,-1,0.0,-0.0011757861632474276,0.0011757861632474276,-0.05856577489636065,-0.11630619625755105
95,2024-01-16 20:00:00,43152.49342662568,-1,-1,0.0,0.0002878603521541123,-0.0002878603521541123,-0.058853635248514766,-0.11659405660970516
96,2024-01-17 00:00:00,42882.611887256186,-1,-1,0.0,-0.006254135460987631,0.006254135460987631,-0.052599499787527135,-0.11033992114871753
97,2024-01-17 04:00:00,42628.196217975856,-1,-1,0.0,-0.005932839864074113,0.005932839864074113,-0.04666665992345302,-0.10440708128464342
98,2024-01-17 08:00:00,42687.24432837645,-1,-1,0.0,0.0013851890447968973,-0.0013851890447968973,-0.04805184896824992,-0.10579227032944032
99,2024-01-17 12:00:00,42520.31663332244,-1,-1,0.0,-0.003910481870647353,0.003910481870647353,-0.044141367097602566,-0.10188178845879296
100,2024-01-17 16:00:00,42587.39212130073,-1,-1,0.0,0.0015774926738367778,-0.0015774926738367778,-0.045718859771439344,-0.10345928113262974
101,2024-01-17 20:00:00,42730.92623338343,-1,-1,0.0,0.003370342839351892,-0.003370342839351892,-0.049089202610791235,-0.10682962397198163
102,2024-01-18 00:00:00,42544.62863882992,-1,-1,0.0,-0.004359783673679507,0.004359783673679507,-0.04472941893711173,-0.10246984029830213
103,2024-01-18 04:00:00,42844.91165800712,-1,-1,0.0,0.007058071225074292,-0.007058071225074292,-0.05178749016218602,-0.10952791152337642
104,2024-01-18 08:00:00,42476.69087871675,-1,-1,0.0,-0.008594270942359539,0.008594270942359539,-0.04319321921982648,-0.10093364058101688
105,2024-01-18 12:00:00,42617.2046813519,-1,-1,0.0,0.0033080214048772927,-0.0033080214048772927,-0.046501240624703774,-0.10424166198589417
106,2024-01-18 16:00:00,41050.18031844537,-1,-1,0.0,-0.03676975941109095,0.03676975941109095,-0.009731481213612822,-0.06747190257480322
107,2024-01-18 20:00:00,41261.24249519073,-1,-1,0.0,0.005141565155330818,-0.005141565155330818,-0.01487304636894364,-0.07261346773013404
108,2024-01-19 00:00:00,40983.854953892944,-1,-1,0.0,-0.0067227142112872285,0.0067227142112872285,-0.008150332157656412,-0.06589075351884681
109,2024-01-19 04:00:00,41264.76027463267,-1,-1,0.0,0.0068540482845194095,-0.0068540482845194095,-0.015004380442175821,-0.07274480180336622
110,2024-01-19 08:00:00,41442.24081195599,-1,-1,0.0,0.004301019468963885,-0.004301019468963885,-0.019305399911139706,-0.0770458212723301
111,2024-01-19 12:00:00,40904.83801660216,-1,-1,0.0,-0.012967512972869799,0.012967512972869799,-0.006337886938269907,-0.0640783082994603
112,2024-01-19 16:00:00,41767.26144128932,-1,-1,0.0,0.021083653340397746,-0.021083653340397746,-0.027421540278667653,-0.08516196163985805
113,2024-01-19 20:00:00,41609.56250778722,-1,-1,0.0,-0.003775658926639891,0.003775658926639891,-0.02364588135202776,-0.08138630271321816
114,2024-01-20 00:00:00,41563.88449685797,-1,-1,0.0,-0.0010977767651533243,0.0010977767651533243,-0.022548104586874437,-0.08028852594806483
115,2024-01-20 04:00:00,41647.72808364039,-1,-1,0.0,0.002017222109948591,-0.002017222109948591,-0.02456532669682303,-0.08230574805801343
116,2024-01-20 08:00:00,41573.602454418025,-1,-1,0.0,-0.0017798240776423224,0.0017798240776423224,-0.022785502619180706,-0.0805259239803711
117,2024-01-20 12:00:00,41537.96403301503,-1,-1,0.0,-0.0008572367872635711,0.0008572367872635711,-0.021928265831917135,-0.07966868719310753
118,2024-01-20 16:00:00,41655.435034434006,-1,-1,0.0,0.0028280394610966653,-0.0028280394610966653,-0.0247563052930138,-0.0824967266542042
119,2024-01-20 20:00:00,41648.71864578855,-1,-1,0.0,-0.0001612367903469636,0.0001612367903469636,-0.024595068502666836,-0.08233548986385723
120,2024-01-21 00:00:00,41661.36422038995,-1,-1,0.0,0.00030362457747989957,-0.00030362457747989957,-0.024898693080146736,-0.08263911444133713
121,2024-01-21 04:00:00,41627.25366334449,-1,-1,0.0,-0.000818757563122885,0.000818757563122885,-0.02407993551702385,-0.08182035687821425
122,2024-01-21 08:00:00,41690.81105401011,-1,-1,0.0,0.0015268216149841862,-0.0015268216149841862,-0.025606757132008037,-0.08334717849319843
123,2024-01-21 12:00:00,41640.666793363205,-1,-1,0.0,-0.0012027652947779188,0.0012027652947779188,-0.02440399183723012,-0.08214441319842052
124,2024-01-21 16:00:00,41690.39277327807,-1,-1,0.0,0.0011941686755791991,-0.0011941686755791991,-0.025598160512809318,-0.08333858187399971
125,2024-01-21 20:00:00,41535.75916314732,-1,-1,0.0,-0.003709094586172079,0.003709094586172079,-0.02188906592663724,-0.07962948728782764
126,2024-01-22 00:00:00,41164.53279373647,-1,-1,0.0,-0.00893751256484121,0.00893751256484121,-0.012951553361796028,-0.07069197472298643
127,2024-01-22 04:00:00,40957.26757978507,-1,-1,0.0,-0.005035043516464777,0.005035043516464777,-0.007916509845331252,-0.06565693120652165
128,2024-01-22 08:00:00,40843.32624424656,-1,-1,0.0,-0.002781956470034319,0.002781956470034319,-0.0051345533752969325,-0.06287497473648733
129,2024-01-22 12:00:00,40685.5819804607,-1,-1,0.0,-0.0038621796580066148,0.0038621796580066148,-0.0012723737172903177,-0.059012795078480715
130,2024-01-22 16:00:00,39705.65744677509,-1,-1,0.0,-0.024085302114056573,0.024085302114056573,0.022812928396766255,-0.03492749296442414
131,2024-01-22 20:00:00,39450.40187133021,-1,-1,0.0,-0.0064286953512116,0.0064286953512116,0.029241623747977855,-0.028498797613212543
132,2024-01-23 00:00:00,39964.97293582999,-1,-1,0.0,0.013043493604401935,-0.013043493604401935,0.01619813014357592,-0.04154229121761448
133,2024-01-23 04:00:00,39700.77900014277,-1,-1,0.0,-0.006610637172491551,0.006610637172491551,0.02280876731606747,-0.034931654045122926
134,2024-01-23 08:00:00,38714.12106295511,-1,-1,0.0,-0.02485235710826006,0.02485235710826006,0.04766112442432753,-0.010079296936862867
135,2024-01-23 12:00:00,39143.49170945663,-1,-1,0.0,0.011090801875710765,-0.011090801875710765,0.036570322548616765,-0.02117009881257363
136,2024-01-23 16:00:00,39131.656471970135,-1,-1,0.0,-0.0003023551801241142,0.0003023551801241142,0.03687267772874088,-0.020867743632449517
137,2024-01-23 20:00:00,39827.34939619788,-1,-1,0.0,0.017778264120407616,-0.017778264120407616,0.019094413608333263,-0.038646007752857134
138,2024-01-24 00:00:00,39576.651391539046,-1,-1,0.0,-0.006294619362311127,0.006294619362311127,0.02538903297064439,-0.03235138839054601
139,2024-01-24 04:00:00,39915.80996729896,1,1,2.0,0.008569663269500927,-0.009769663269500926,0.015619369701143464,-0.04212105166004693
140,2024-01-24 08:00:00,40172.60216479896,1,1,0.0,0.006433345526756895,0.006433345526756895,0.02205271522790036,-0.03568770613329004
141,2024-01-24 12:00:00,40018.37283495425,1,1,0.0,-0.0038391670325964578,-0.0038391670325964578,0.0182135481953039,-0.039526873165886496
142,2024-01-24 16:00:00,39746.20719365448,1,1,0.0,-0.006801017183338476,-0.006801017183338476,0.011412531011965425,-0.04632789034922497
143,2024-01-24 20:00:00,40110.3806221753,-1,-1,2.0,0.009162469936979445,0.007962469936979445,0.01937500094894487,-0.03836542041224553
144,2024-01-25 00:00:00,40000.37343433321,-1,-1,0.0,-0.002742611417186791,0.002742611417186791,0.02211761236613166,-0.035622808995058736
145,2024-01-25 04:00:00,40097.99487523025,-1,-1,0.0,0.0024405132381402073,-0.0024405132381402073,0.019677099127991454,-0.03806332223319894
146,2024-01-25 08:00:00,40146.85006342996,-1,-1,0.0,0.0012183947938477768,-0.0012183947938477768,0.018458704334143677,-0.03928171702704672
147,2024-01-25 12:00:00,39708.22555868588,-1,-1,0.0,-0.01092550235077172,0.01092550235077172,0.029384206684915398,-0.028356214676275
148,2024-01-25 16:00:00,39933.534899924205,-1,-1,0.0,0.005674122629965694,-0.005674122629965694,0.023710084054949704,-0.03403033730624069
149,2024-01-25 20:00:00,39928.14467734016,-1,-1,0.0,-0.00013497985083343877,0.00013497985083343877,0.023845063905783143,-0.033895357455407255
150,2024-01-26 00:00:00,40078.82467798277,-1,-1,0.0,0.0037737791690610756,-0.0037737791690610756,0.020071284736722067,-0.03766913662446833
151,2024-01-26 04:00:00,39967.800227694,-1,-1,0.0,-0.0027701523480492263,0.0027701523480492263,0.022841437084771293,-0.034898984276419104
152,2024-01-26 08:00:00,41271.94188890573,1,1,2.0,0.03262980834026674,-0.03382980834026674,-0.010988371255495448,-0.06872879261668585
153,2024-01-26 12:00:00,41304.76220563479,1,1,0.0,0.0007952210442969676,0.0007952210442969676,-0.01019315021119848,-0.06793357157238888
154,2024-01-26 16:00:00,42043.1401700334,1,1,0.0,0.017876339796428775,0.017876339796428775,0.007683189585230295,-0.0500572317759601
155,2024-01-26 20:00:00,41874.34393455977,1,1,0.0,-0.004014834162980541,-0.004014834162980541,0.003668355422249754,-0.05407206593894064
156,2024-01-27 00:00:00,41823.01705488122,1,1,0.0,-0.0012257357335262453,-0.0012257357335262453,0.002442619688723509,-0.05529780167246689
157,2024-01-27 04:00:00,41671.06403866417,1,1,0.0,-0.0036332389893739547,-0.0036332389893739547,-0.001190619300650446,-0.05893104066184084
158,2024-01-27 08:00:00,41768.371915837975,-1,-1,2.0,0.0023351426083941806,0.0011351426083941807,-5.5476692256265165e-05,-0.05779589805344666
159,2024-01-27 12:00:00,41817.0117948933,-1,-1,0.0,0.001164514603378075,-0.001164514603378075,-0.0012199912956343403,-0.05896041265682474
160,2024-01-27 16:00:00,41946.12563421795,-1,-1,0.0,0.0030875912405683437,-0.0030875912405683437,-0.004307582536202684,-0.06204800389739308
161,2024-01-27 20:00:00,42115.22347863907,1,1,2.0,0.004031310207185834,-0.005231310207185834,-0.009538892743388518,-0.06727931410457891
162,2024-01-28 00:00:00,42186.76124657052,1,1,0.0,0.0016986201668318657,0.0016986201668318657,-0.007840272576556652,-0.06558069393774704
163,2024-01-28 04:00:00,42372.89488041825,1,1,0.0,0.004412133767743631,0.004412133767743631,-0.0034281388088130207,-0.06116856017000342
164,2024-01-28 08:00:00,42462.76589176986,1,1,0.0,0.0021209551909360247,0.0021209551909360247,-0.001307183617876996,-0.05904760497906739
165,2024-01-28 12:00:00,42283.006056859245,1,1,0.0,-0.004233351999933022,-0.004233351999933022,-0.005540535617810018,-0.06328095697900041
166,2024-01-28 16:00:00,41828.19542666894,1,1,0.0,-0.010756345695448033,-0.010756345695448033,-0.01629688131325805,-0.07403730267444844
167,2024-01-28 20:00:00,42023.43720200737,-1,-1,2.0,0.004667707352585149,0.003467707352585149,-0.012829173960672902,-0.0705695953218633
168,2024-01-29 00:00:00,42356.61579923465,-1,-1,0.0,0.007928399469697922,-0.007928399469697922,-0.020757573430370824,-0.07849799479156122
169,2024-01-29 04:00:00,42061.87270145651,-1,-1,0.0,-0.006958608288612722,0.006958608288612722,-0.013798965141758102,-0.0715393865029485
170,2024-01-29 08:00:00,42207.89922453903,-1,-1,0.0,0.0034717075989216806,-0.0034717075989216806,-0.017270672740679782,-0.07501109410187018
171,2024-01-29 12:00:00,42484.76992591954,-1,-1,0.0,0.0065596892161725595,-0.0065596892161725595,-0.02383036195685234,-0.08157078331804274
172,2024-01-29 16:00:00,43072.166713372826,1,1,2.0,0.013826055513011415,-0.015026055513011415,-0.038856417469863756,-0.09659683883105416
173,2024-01-29 20:00:00,43260.51836456583,1,1,0.0,0.0043729318853729104,0.0043729318853729104,-0.034483485584490846,-0.09222390694568125
174,2024-01-30 00:00:00,43512.71826177074,1,1,0.0,0.005829793695016905,0.005829793695016905,-0.02865369188947394,-0.08639411325066434
175,2024-01-30 04:00:00,43361.88508956473,1,1,0.0,-0.0034664157568508047,-0.0034664157568508047,-0.032120107646324746,-0.08986052900751515
176,2024-01-30 08:00:00,43547.508884741466,1,1,0.0,0.0042808054768221915,0.0042808054768221915,-0.027839302169502554,-0.08557972353069296
177,2024-01-30 12:00:00,43410.05732785028,1,1,0.0,-0.003156358662328662,-0.003156358662328662,-0.030995660831831216,-0.08873608219302162
178,2024-01-30 16:00:00,43500.56804251783,1,1,0.0,0.0020850171651232152,0.0020850171651232152,-0.028910643666708,-0.0866510650278984
179,2024-01-30 20:00:00,42911.953177663134,-1,-1,2.0,-0.013531199507081815,-0.014731199507081814,-0.043641843173789815,-0.10138226453498021
180,2024-01-31 00:00:00,42918.7423319342,-1,-1,0.0,0.00015821126209192293,-0.00015821126209192293,-0.04380005443588174,-0.10154047579707214
181,2024-01-31 04:00:00,43010.8144398714,-1,-1,0.0,0.002145265749520675,-0.002145265749520675,-0.045945320185402413,-0.10368574154659281
182,2024-01-31 08:00:00,42580.05203729859,-1,-1,0.0,-0.010015211480708164,0.010015211480708164,-0.03593010870469425,-0.09367053006588465
183,2024-01-31 12:00:00,43300.97399253876,-1,-1,0.0,0.01693097872704974,-0.01693097872704974,-0.05286108743174399,-0.11060150879293439
184,2024-01-31 16:00:00,43272.75343616463,-1,-1,0.0,-0.0006517302908473077,0.0006517302908473077,-0.05220935714089668,-0.10994977850208708
185,2024-01-31 20:00:00,42585.02506743466,-1,-1,0.0,-0.015892872861545504,0.015892872861545504,-0.03631648427935118,-0.09405690564054157
186,2024-02-01 00:00:00,42046.6381565055,-1,-1,0.0,-0.012642634589896562,0.012642634589896562,-0.023673849689454615,-0.08141427105064501
187,2024-02-01 04:00:00,42232.34513727825,-1,-1,0.0,0.004416690344695828,-0.004416690344695828,-0.028090540034150444,-0.08583096139534084
188,2024-02-01 08:00:00,42100.14051289769,-1,-1,0.0,-0.003130411630015373,0.003130411630015373,-0.02496012840413507,-0.08270054976532547
189,2024-02-01 12:00:00,42664.33210020947,-1,-1,0.0,0.013401180624063036,-0.013401180624063036,-0.03836130902819811,-0.0961017303893885
190,2024-02-01 16:00:00,43215.293435248335,-1,-1,0.0,0.012913862890078232,-0.012913862890078232,-0.05127517191827634,-0.10901559327946674
191,2024-02-01 20:00:00,43049.06050013768,1,1,2.0,-0.003846622847990755,0.0026466228479907553,-0.04862854907028558,-0.10636897043147597
192,2024-02-02 00:00:00,43035.47644983929,1,1,0.0,-0.00031554812440903746,-0.00031554812440903746,-0.04894409719469462,-0.10668451855588501
193,2024-02-02 04:00:00,43122.69645783256,1,1,0.0,0.002026700182927721,0.002026700182927721,-0.0469173970117669,-0.10465781837295729
194,2024-02-02 08:00:00,43133.8958094779,1,1,0.0,0.0002597089830942423,0.0002597089830942423,-0.04665768802867266,-0.10439810938986305
195,2024-02-02 12:00:00,43165.178294327416,-1,-1,2.0,0.000725241350507444,-0.0004747586494925559,-0.04713244667816521,-0.10487286803935561
